"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Keenan Allen","WR","IND",13,7.96,1.39,0.107,6.2,9.52,-2.51,-2.08,-2.63,466,435,417,55,"9",34,NA,NA,33,13
"Drew Stevens","K","WAS",7,5.53,0.76,0.142,4.74,6.28,-2.6,-1.36,-3.35,478,331,484,31,"4",22,NA,NA,7,0
"Rashid Shaheed","WR","SEA",11,7.86,1.65,0.0215,6.04,9.82,-2.62,-2.25,-2.34,481,457,383,56,"9",28,NA,NA,67,4
"Calvin Ridley","WR","TEN",9,7.84,1.49,0.123,6.28,10.1,-2.64,-2.01,-2.03,483,425,341,57,"9",31,NA,NA,47,8
"Jacoby Brissett","QB","ARI",14,15.6,2.95,0.313,13.2,20.4,-2.67,-1.85,-0.33,491,407,171,26,"4",33,NA,NA,82,10
"Andre Szmyt","K","CLE",11,5.39,0.89,0.886,4.63,6.28,-2.74,-1.47,-3.35,497,349,485,32,"4",27,NA,NA,10,3
"Jalen McMillan","WR","TB",10,7.71,0.705,0.0389,6.76,8.64,-2.76,-1.52,-3.52,502,367,497,58,"9",24,NA,NA,1,2
"Cooper Kupp","WR","SEA",11,7.67,1.94,0.0869,5.03,10.2,-2.8,-3.25,-2,506,616,329,59,"9",33,NA,NA,87,9
"Darren Waller","TE","CAR",5,6.52,1.8,0.0635,4.21,8.21,-2.81,-3.43,-2.23,507,625,377,25,"8",33,NA,NA,77,11
"AJ Barner","TE","SEA",11,6.46,1.39,0.0408,4.53,7.89,-2.87,-3.11,-2.55,517,598,409,26,"8",24,NA,NA,57,2
"KC Concepcion","WR","CLE",11,7.59,1.84,0.144,5.13,9.68,-2.89,-3.16,-2.48,519,602,399,60,"9",21,NA,NA,81,0
"Chigoziem Okonkwo","TE","WAS",7,6.42,0.745,0.0378,5.27,7.17,-2.91,-2.37,-3.27,521,479,477,27,"8",27,NA,NA,11,4
"Mike Gesicki","TE","CIN",6,6.38,1.45,0.383,4.22,8.02,-2.95,-3.41,-2.42,529,624,390,28,"8",30,NA,NA,60,8
"49ers","DST","SF",8,3.16,0.888,0,2.13,3.99,-2.95,-3.01,-3.33,528,591,481,32,"18",NA,NA,NA,77,NA
"Cam Ward","QB","TEN",9,15.3,2.47,0.0705,12.8,18.4,-2.98,-2.22,-2.34,535,454,385,27,"4",24,NA,NA,65,1
"Jalen Nailor","WR","LVR",13,7.44,1.31,0.281,6.04,9.16,-3.03,-2.24,-2.99,543,456,446,61,"9",27,NA,NA,24,4
"Jordan Love","QB","GB",11,15.2,2.29,1.48,12.8,18,-3.05,-2.17,-2.67,546,444,421,28,"5",27,NA,NA,62,6
"Tyler Allgeier","RB","ARI",14,5.98,0.709,0.0355,4.88,6.64,-3.19,-1.83,-4.08,562,402,573,45,"11",26,NA,NA,7,4
"Dylan Sampson","RB","CLE",11,5.95,1.22,0.272,4.42,7.61,-3.22,-2.3,-3.11,569,464,460,46,"11",21,NA,NA,29,1
"Devaughn Vele","WR","NO",8,7.16,1.82,0.0442,4.06,8.22,-3.31,-4.22,-3.93,578,661,555,62,"9",28,NA,NA,77,2
"Terrance Ferguson","TE","LAR",11,6,0.667,0.0196,5.28,6.67,-3.33,-2.36,-3.78,582,478,536,29,"8",23,NA,NA,9,1
"Mason Taylor","TE","NYJ",13,5.98,1.89,0.0963,3.67,8.55,-3.35,-3.97,-1.9,584,648,317,30,"8",22,NA,NA,83,1
"Malik Turner","WR","FA",NA,7.12,NA,0.0411,NA,NA,-3.36,NA,NA,585,NA,NA,63,"10",56,NA,NA,NA,8
"De'Zhaun Stribling","WR","SF",8,7.08,2.36,0.11,3.29,9.23,-3.4,-5,-2.92,592,683,438,64,"10",23,NA,NA,91,0
"Kenyon Sadiq","TE","NYJ",13,5.88,2.61,0.102,2.46,8.93,-3.45,-5.18,-1.52,600,689,283,31,"8",21,NA,NA,99,0
"Mike Washington Jr.","RB","LVR",13,5.68,2.44,0.0665,3.48,9.47,-3.49,-3.23,-1.25,608,615,256,47,"11",NA,NA,NA,86,0
"Kayshon Boutte","WR","HOU",8,6.97,1.52,0.0699,4.6,8.45,-3.51,-3.69,-3.7,611,638,518,65,"10",24,NA,NA,51,3
"David Njoku","TE","LAC",7,5.78,1.57,0.0975,4.53,8.25,-3.55,-3.11,-2.19,619,600,373,32,"8",30,NA,NA,69,9
"Velus Jones","RB","SEA",11,5.61,NA,0.0873,NA,NA,-3.56,NA,NA,622,NA,NA,48,"11",29,NA,NA,NA,4
"Rashod Bateman","WR","BAL",13,6.9,1.04,0.074,5.73,8.23,-3.58,-2.55,-3.92,624,512,554,66,"10",26,NA,NA,9,5
"Chris Brooks","RB","GB",11,5.52,1.44,0.0866,3.18,6.72,-3.65,-3.53,-4,632,631,562,49,"11",26,NA,NA,41,3
"Makai Lemon","WR","PHI",10,6.82,2.44,0.00983,2.92,9.24,-3.65,-5.37,-2.91,636,701,437,67,"10",22,NA,NA,96,0
"Gunnar Helm","TE","TEN",9,5.68,2.14,0.17,2.31,7.97,-3.65,-5.33,-2.48,634,699,400,33,"9",24,NA,NA,91,1
"Jauan Jennings","WR","MIN",6,6.81,1.86,0.0367,4.37,9.17,-3.66,-3.91,-2.99,638,647,445,68,"10",29,NA,NA,83,6
"Malik Washington","WR","MIA",6,6.77,2.56,0.234,2.68,10.2,-3.7,-5.61,-1.94,641,724,324,69,"10",25,NA,NA,99,2
"Chris Rodriguez","RB","JAC",7,5.44,1.62,0.074,3.12,6.92,-3.73,-3.59,-3.8,644,633,537,50,"11",26,NA,NA,50,3
"Braelon Allen","RB","NYJ",13,5.36,2.05,0.136,3.55,8.56,-3.81,-3.17,-2.16,650,603,366,51,"11",22,NA,NA,71,2
"Evan Engram","TE","DEN",10,5.51,0.753,0.328,4.41,6.3,-3.82,-3.23,-4.15,652,614,578,34,"9",32,NA,NA,14,9
"Denzel Boston","WR","CLE",11,6.54,2.37,0.105,3.1,9.01,-3.93,-5.19,-3.14,659,690,466,70,"10",22,NA,NA,93,0
"Tyrone Tracy","RB","NYG",8,5.23,2.3,0.0116,2.49,8.34,-3.94,-4.22,-2.38,661,660,388,52,"11",26,NA,NA,76,2
"Justice Hill","RB","BAL",13,5.21,1.62,0.199,2.54,6.49,-3.95,-4.18,-4.23,663,657,582,53,"11",28,NA,NA,51,7
"Dontayvion Wicks","WR","PHI",10,6.44,1.04,0.272,5,7.82,-4.04,-3.29,-4.33,670,617,594,71,"10",25,NA,NA,10,3
"Keaton Mitchell","RB","LAC",7,5.02,0.954,0.0717,3.96,6.31,-4.15,-2.76,-4.41,677,557,605,54,"11",24,NA,NA,20,3
"Colby Parkinson","TE","LAR",11,5.18,1.23,0.389,3.77,6.69,-4.15,-3.87,-3.75,675,646,528,35,"9",27,NA,NA,40,6
"Samaje Perine","RB","CIN",6,4.94,0.794,0.248,3.94,5.82,-4.23,-2.78,-4.9,682,558,640,55,"12",30,NA,NA,14,9
"Adonai Mitchell","WR","NYJ",13,6.16,1.56,0.124,3.51,7.01,-4.31,-4.78,-5.15,687,674,650,72,"10",23,NA,NA,61,2
"Tank Bigsby","RB","PHI",10,4.7,1.35,0.144,2.74,6.34,-4.47,-3.97,-4.38,697,649,603,56,"12",24,NA,NA,33,3
"Michael Mayer","TE","LVR",13,4.79,0.531,0.0448,4.32,5.64,-4.53,-3.32,-4.8,702,621,632,36,"9",25,NA,NA,3,3
"Geno Smith","QB","NYJ",13,13.7,2.09,0.0931,11.3,16.8,-4.54,-3.69,-3.87,703,639,550,29,"5",35,NA,NA,50,13
"Brian Robinson","RB","ATL",11,4.55,0.357,0.0374,4.03,4.88,-4.62,-2.68,-5.85,709,533,686,57,"12",27,NA,NA,1,4
"Tua Tagovailoa","QB","ATL",11,13.6,1.92,0.786,12.3,16.8,-4.63,-2.74,-3.89,711,556,552,30,"6",28,NA,NA,32,6
"Malik Davis","RB","DAL",14,4.52,1.42,0.0964,2.28,6,-4.65,-4.43,-4.73,715,666,626,58,"12",27,NA,NA,39,4
"George Holani","RB","SEA",11,4.42,1.65,0.0321,1.81,5.86,-4.75,-4.9,-4.86,723,677,638,59,"12",26,NA,NA,54,2
"Najee Harris","RB","NYG",8,4.39,0.32,0.0381,4.01,4.68,-4.78,-2.7,-6.05,725,542,696,60,"12",28,NA,NA,1,5
"Ty Johnson","RB","BUF",7,4.35,0.874,0.242,3.41,5.26,-4.82,-3.3,-5.46,726,618,662,61,"12",28,NA,NA,16,7
"AJ Dillon","RB","CAR",5,4.11,3.32,0.158,0.557,7.19,-5.06,-6.16,-3.54,736,764,501,62,"12",28,NA,NA,96,6
"Jacob Saylors","RB","DET",6,3.95,1.35,0.135,2.85,5.89,-5.22,-3.86,-4.84,744,645,636,63,"12",26,NA,NA,31,3
"Sione Vaki","RB","DET",6,3.81,2.58,0.0945,1.13,6.35,-5.36,-5.58,-4.37,748,721,601,64,"12",25,NA,NA,89,2
"Deshaun Watson","QB","CLE",11,12.9,2.27,0.0091,10.3,16.3,-5.42,-4.68,-4.38,749,671,602,31,"6",30,NA,NA,59,9
"Kirk Cousins","QB","LVR",13,12.8,3.56,9.03,7.62,17,-5.42,-7.4,-3.74,750,828,526,32,"7",38,NA,NA,97,14
"Zavier Scott","RB","CHI",10,3.72,1.81,0.0265,2.64,5.13,-5.45,-4.07,-5.6,751,652,674,65,"12",27,NA,NA,61,3
"Kimani Vidal","RB","LAC",7,3.69,2.35,0.151,1.37,6.86,-5.48,-5.34,-3.86,753,700,546,66,"12",25,NA,NA,80,2
"Jordan James","RB","SF",8,3.54,2.31,0.0833,1.07,6.99,-5.63,-5.64,-3.73,757,727,524,67,"12",22,NA,NA,77,1
"Emanuel Wilson","RB","SEA",11,3.46,1.89,0.0743,1.12,6,-5.71,-5.59,-4.72,765,722,624,68,"13",27,NA,NA,69,3
"Jaylen Wright","RB","MIA",6,3.38,1.01,0.0692,1.93,4.55,-5.79,-4.78,-6.17,768,675,702,69,"13",23,NA,NA,23,2
"Kendre Miller","RB","NO",8,3.32,1.47,0.0113,1.48,5.45,-5.85,-5.24,-5.28,773,693,653,70,"13",24,NA,NA,44,3
"Kaelon Black","RB","SF",8,3.3,2.35,0.0982,0.133,5.9,-5.87,-6.58,-4.82,774,796,633,71,"13",24,NA,NA,81,0
"Devin Singletary","RB","NYG",8,3.21,2.41,0.261,1.3,6.26,-5.96,-5.42,-4.46,775,706,610,72,"13",29,NA,NA,84,7
"Riley Leonard","QB","IND",13,3.82,NA,0.907,NA,NA,-14.5,NA,NA,992,NA,NA,33,"8",23,NA,NA,NA,1
"Fernando Mendoza","QB","LVR",13,2.91,2.8,0.283,0.356,7.1,-15.4,-14.7,-13.6,993,874,870,34,"8",22,NA,NA,76,0
"Spencer Rattler","QB","NO",8,2.63,3.72,0.871,0.165,6.75,-15.6,-14.9,-14,994,898,871,35,"8",25,NA,NA,99,2
"Shedeur Sanders","QB","CLE",11,1.76,1.62,0.148,0.363,4.22,-16.5,-14.7,-16.5,995,873,873,36,"9",24,NA,NA,21,1
