snapshot,season,week_of_paste,table,team,player,week,value
2026-09-10,2026,1,k,MIA,Riley Patterson,8,6.5
2026-09-10,2026,1,k,MIA,Riley Patterson,9,6.8
2026-09-10,2026,1,k,MIA,Riley Patterson,10,8.0
2026-09-10,2026,1,k,MIA,Riley Patterson,11,6.8
2026-09-10,2026,1,k,MIA,Riley Patterson,12,7.4
2026-09-10,2026,1,k,MIA,Riley Patterson,13,7.0
2026-09-10,2026,1,k,MIA,Riley Patterson,14,7.4
2026-09-10,2026,1,k,MIA,Riley Patterson,15,7.2
2026-09-10,2026,1,k,MIA,Riley Patterson,16,7.4
2026-09-10,2026,1,k,MIA,Riley Patterson,17,7.2
2026-09-10,2026,1,k,MIA,Riley Patterson,avg,7.3
2026-09-10,2026,1,k,MIA,Riley Patterson,playoffs,7.3
2026-09-10,2026,1,k,NYJ,Blake Grupe,1,8.3
2026-09-10,2026,1,k,NYJ,Blake Grupe,2,7.4
2026-09-10,2026,1,k,NYJ,Blake Grupe,3,7.1
2026-09-10,2026,1,k,NYJ,Blake Grupe,4,7.1
2026-09-10,2026,1,k,NYJ,Blake Grupe,5,7.8
2026-09-10,2026,1,k,NYJ,Blake Grupe,6,6.5
2026-09-10,2026,1,k,NYJ,Blake Grupe,7,7.6
2026-09-10,2026,1,k,NYJ,Blake Grupe,8,7.7
2026-09-10,2026,1,k,NYJ,Blake Grupe,9,7.4
2026-09-10,2026,1,k,NYJ,Blake Grupe,10,7.2
2026-09-10,2026,1,k,NYJ,Blake Grupe,11,8.0
2026-09-10,2026,1,k,NYJ,Blake Grupe,12,7.4
2026-09-10,2026,1,k,NYJ,Blake Grupe,14,7.3
2026-09-10,2026,1,k,NYJ,Blake Grupe,15,7.9
2026-09-10,2026,1,k,NYJ,Blake Grupe,16,7.0
2026-09-10,2026,1,k,NYJ,Blake Grupe,17,7.3
2026-09-10,2026,1,k,NYJ,Blake Grupe,avg,7.4
2026-09-10,2026,1,k,NYJ,Blake Grupe,playoffs,7.4
2026-09-10,2026,1,k,NYG,Dominic Zvada,1,8.2
2026-09-10,2026,1,k,NYG,Dominic Zvada,2,7.5
2026-09-10,2026,1,k,NYG,Dominic Zvada,3,8.8
2026-09-10,2026,1,k,NYG,Dominic Zvada,4,8.6
2026-09-10,2026,1,k,NYG,Dominic Zvada,5,7.7
2026-09-10,2026,1,k,NYG,Dominic Zvada,6,7.8
2026-09-10,2026,1,k,NYG,Dominic Zvada,7,7.8
2026-09-10,2026,1,k,NYG,Dominic Zvada,9,7.4
2026-09-10,2026,1,k,NYG,Dominic Zvada,10,7.3
2026-09-10,2026,1,k,NYG,Dominic Zvada,11,7.5
2026-09-10,2026,1,k,NYG,Dominic Zvada,12,8.2
2026-09-10,2026,1,k,NYG,Dominic Zvada,13,7.9
2026-09-10,2026,1,k,NYG,Dominic Zvada,14,7.6
2026-09-10,2026,1,k,NYG,Dominic Zvada,15,8.2
2026-09-10,2026,1,k,NYG,Dominic Zvada,16,7.7
2026-09-10,2026,1,k,NYG,Dominic Zvada,17,7.7
2026-09-10,2026,1,k,NYG,Dominic Zvada,avg,7.9
2026-09-10,2026,1,k,NYG,Dominic Zvada,playoffs,7.9
2026-09-10,2026,1,k,KC,Harrison Butker,1,8.2
2026-09-10,2026,1,k,KC,Harrison Butker,2,8.9
2026-09-10,2026,1,k,KC,Harrison Butker,3,8.5
2026-09-10,2026,1,k,KC,Harrison Butker,4,9.1
2026-09-10,2026,1,k,KC,Harrison Butker,6,7.8
2026-09-10,2026,1,k,KC,Harrison Butker,7,7.7
2026-09-10,2026,1,k,KC,Harrison Butker,8,7.0
2026-09-10,2026,1,k,KC,Harrison Butker,9,7.7
2026-09-10,2026,1,k,KC,Harrison Butker,10,8.0
2026-09-10,2026,1,k,KC,Harrison Butker,11,7.9
2026-09-10,2026,1,k,KC,Harrison Butker,12,7.3
2026-09-10,2026,1,k,KC,Harrison Butker,13,7.5
2026-09-10,2026,1,k,KC,Harrison Butker,14,7.4
2026-09-10,2026,1,k,KC,Harrison Butker,15,7.7
2026-09-10,2026,1,k,KC,Harrison Butker,16,8.5
2026-09-10,2026,1,k,KC,Harrison Butker,17,8.1
2026-09-10,2026,1,k,KC,Harrison Butker,avg,7.9
2026-09-10,2026,1,k,KC,Harrison Butker,playoffs,8.1
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,1,8.1
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,2,8.2
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,3,8.2
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,4,6.7
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,6,7.1
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,7,7.3
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,8,6.6
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,9,7.0
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,10,7.8
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,11,6.9
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,12,7.2
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,13,8.3
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,14,7.4
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,15,7.0
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,16,7.4
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,17,7.5
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,avg,7.4
2026-09-10,2026,1,k,CAR,Ryan Fitzgerald,playoffs,7.3
2026-09-10,2026,1,k,DEN,Wil Lutz,1,7.8
2026-09-10,2026,1,k,DEN,Wil Lutz,2,7.9
2026-09-10,2026,1,k,DEN,Wil Lutz,3,7.7
2026-09-10,2026,1,k,DEN,Wil Lutz,4,8.1
2026-09-10,2026,1,k,DEN,Wil Lutz,5,8.5
2026-09-10,2026,1,k,DEN,Wil Lutz,6,7.4
2026-09-10,2026,1,k,DEN,Wil Lutz,7,8.2
2026-09-10,2026,1,k,DEN,Wil Lutz,8,7.6
2026-09-10,2026,1,k,DEN,Wil Lutz,9,7.7
2026-09-10,2026,1,k,DEN,Wil Lutz,11,7.9
2026-09-10,2026,1,k,DEN,Wil Lutz,12,7.9
2026-09-10,2026,1,k,DEN,Wil Lutz,13,8.1
2026-09-10,2026,1,k,DEN,Wil Lutz,14,8.1
2026-09-10,2026,1,k,DEN,Wil Lutz,15,8.5
2026-09-10,2026,1,k,DEN,Wil Lutz,16,7.7
2026-09-10,2026,1,k,DEN,Wil Lutz,17,7.4
2026-09-10,2026,1,k,DEN,Wil Lutz,avg,7.9
2026-09-10,2026,1,k,DEN,Wil Lutz,playoffs,7.9
2026-09-10,2026,1,k,ATL,Nick Folk,1,7.6
2026-09-10,2026,1,k,ATL,Nick Folk,2,8.6
2026-09-10,2026,1,k,ATL,Nick Folk,3,6.4
2026-09-10,2026,1,k,ATL,Nick Folk,4,8.3
2026-09-10,2026,1,k,ATL,Nick Folk,5,7.6
2026-09-10,2026,1,k,ATL,Nick Folk,6,7.7
2026-09-10,2026,1,k,ATL,Nick Folk,7,7.9
2026-09-10,2026,1,k,ATL,Nick Folk,8,7.3
2026-09-10,2026,1,k,ATL,Nick Folk,9,7.0
2026-09-10,2026,1,k,ATL,Nick Folk,10,7.7
2026-09-10,2026,1,k,ATL,Nick Folk,12,7.9
2026-09-10,2026,1,k,ATL,Nick Folk,13,7.7
2026-09-10,2026,1,k,ATL,Nick Folk,14,7.2
2026-09-10,2026,1,k,ATL,Nick Folk,15,7.1
2026-09-10,2026,1,k,ATL,Nick Folk,16,7.9
2026-09-10,2026,1,k,ATL,Nick Folk,17,8.0
2026-09-10,2026,1,k,ATL,Nick Folk,avg,7.6
2026-09-10,2026,1,k,ATL,Nick Folk,playoffs,7.7
2026-09-10,2026,1,k,ARI,Chad Ryland,1,7.5
2026-09-10,2026,1,k,ARI,Chad Ryland,2,7.6
2026-09-10,2026,1,k,ARI,Chad Ryland,3,6.7
2026-09-10,2026,1,k,ARI,Chad Ryland,4,6.7
2026-09-10,2026,1,k,ARI,Chad Ryland,5,7.1
2026-09-10,2026,1,k,ARI,Chad Ryland,6,7.6
2026-09-10,2026,1,k,ARI,Chad Ryland,7,7.8
2026-09-10,2026,1,k,ARI,Chad Ryland,8,7.9
2026-09-10,2026,1,k,ARI,Chad Ryland,9,7.3
2026-09-10,2026,1,k,ARI,Chad Ryland,10,7.8
2026-09-10,2026,1,k,ARI,Chad Ryland,11,7.3
2026-09-10,2026,1,k,ARI,Chad Ryland,12,7.9
2026-09-10,2026,1,k,ARI,Chad Ryland,13,8.1
2026-09-10,2026,1,k,ARI,Chad Ryland,15,8.0
2026-09-10,2026,1,k,ARI,Chad Ryland,16,7.8
2026-09-10,2026,1,k,ARI,Chad Ryland,17,7.7
2026-09-10,2026,1,k,ARI,Chad Ryland,avg,7.5
2026-09-10,2026,1,k,ARI,Chad Ryland,playoffs,7.8
2026-09-10,2026,1,k,WAS,Drew Stevens,1,7.3
2026-09-10,2026,1,k,WAS,Drew Stevens,2,7.6
2026-09-10,2026,1,k,WAS,Drew Stevens,3,7.8
2026-09-10,2026,1,k,WAS,Drew Stevens,4,8.4
2026-09-10,2026,1,k,WAS,Drew Stevens,5,7.5
2026-09-10,2026,1,k,WAS,Drew Stevens,6,7.3
2026-09-10,2026,1,k,WAS,Drew Stevens,8,7.5
2026-09-10,2026,1,k,WAS,Drew Stevens,9,7.1
2026-09-10,2026,1,k,WAS,Drew Stevens,10,6.6
2026-09-10,2026,1,k,WAS,Drew Stevens,11,7.4
2026-09-10,2026,1,k,WAS,Drew Stevens,12,8.8
2026-09-10,2026,1,k,WAS,Drew Stevens,13,7.5
2026-09-10,2026,1,k,WAS,Drew Stevens,14,7.5
2026-09-10,2026,1,k,WAS,Drew Stevens,15,7.9
2026-09-10,2026,1,k,WAS,Drew Stevens,16,8.3
2026-09-10,2026,1,k,WAS,Drew Stevens,17,7.1
2026-09-10,2026,1,k,WAS,Drew Stevens,avg,7.6
2026-09-10,2026,1,k,WAS,Drew Stevens,playoffs,7.8
2026-09-10,2026,1,k,CLE,Andre Szmyt,1,7.0
2026-09-10,2026,1,k,CLE,Andre Szmyt,2,6.7
2026-09-10,2026,1,k,CLE,Andre Szmyt,3,7.2
2026-09-10,2026,1,k,CLE,Andre Szmyt,4,7.3
2026-09-10,2026,1,k,CLE,Andre Szmyt,5,7.9
2026-09-10,2026,1,k,CLE,Andre Szmyt,6,7.1
2026-09-10,2026,1,k,CLE,Andre Szmyt,7,7.3
2026-09-10,2026,1,k,CLE,Andre Szmyt,8,7.3
2026-09-10,2026,1,k,CLE,Andre Szmyt,9,7.9
2026-09-10,2026,1,k,CLE,Andre Szmyt,10,7.3
2026-09-10,2026,1,k,CLE,Andre Szmyt,12,7.1
2026-09-10,2026,1,k,CLE,Andre Szmyt,13,7.1
2026-09-10,2026,1,k,CLE,Andre Szmyt,14,7.2
2026-09-10,2026,1,k,CLE,Andre Szmyt,15,7.1
2026-09-10,2026,1,k,CLE,Andre Szmyt,16,6.9
2026-09-10,2026,1,k,CLE,Andre Szmyt,17,7.3
2026-09-10,2026,1,k,CLE,Andre Szmyt,avg,7.2
2026-09-10,2026,1,k,CLE,Andre Szmyt,playoffs,7.1
2026-09-10,2026,1,qb,BAL,Lamar Jackson,1,22.2
2026-09-10,2026,1,qb,BAL,Lamar Jackson,2,20.8
2026-09-10,2026,1,qb,BAL,Lamar Jackson,3,20.3
2026-09-10,2026,1,qb,BAL,Lamar Jackson,4,19.0
2026-09-10,2026,1,qb,BAL,Lamar Jackson,5,20.6
2026-09-10,2026,1,qb,BAL,Lamar Jackson,6,17.3
2026-09-10,2026,1,qb,BAL,Lamar Jackson,7,18.3
2026-09-10,2026,1,qb,BAL,Lamar Jackson,8,18.6
2026-09-10,2026,1,qb,BAL,Lamar Jackson,9,19.8
2026-09-10,2026,1,qb,BAL,Lamar Jackson,10,18.3
2026-09-10,2026,1,qb,BAL,Lamar Jackson,11,18.2
2026-09-10,2026,1,qb,BAL,Lamar Jackson,12,18.0
2026-09-10,2026,1,qb,BAL,Lamar Jackson,14,18.7
2026-09-10,2026,1,qb,BAL,Lamar Jackson,15,17.2
2026-09-10,2026,1,qb,BAL,Lamar Jackson,16,17.7
2026-09-10,2026,1,qb,BAL,Lamar Jackson,17,18.1
2026-09-10,2026,1,qb,BAL,Lamar Jackson,avg,19.0
2026-09-10,2026,1,qb,BAL,Lamar Jackson,playoffs,17.7
2026-09-10,2026,1,qb,LAC,Justin Herbert,1,20.1
2026-09-10,2026,1,qb,LAC,Justin Herbert,2,18.9
2026-09-10,2026,1,qb,LAC,Justin Herbert,3,18.0
2026-09-10,2026,1,qb,LAC,Justin Herbert,4,16.6
2026-09-10,2026,1,qb,LAC,Justin Herbert,5,19.5
2026-09-10,2026,1,qb,LAC,Justin Herbert,6,17.4
2026-09-10,2026,1,qb,LAC,Justin Herbert,8,18.0
2026-09-10,2026,1,qb,LAC,Justin Herbert,9,18.5
2026-09-10,2026,1,qb,LAC,Justin Herbert,10,16.6
2026-09-10,2026,1,qb,LAC,Justin Herbert,11,18.3
2026-09-10,2026,1,qb,LAC,Justin Herbert,12,19.0
2026-09-10,2026,1,qb,LAC,Justin Herbert,13,17.1
2026-09-10,2026,1,qb,LAC,Justin Herbert,14,17.0
2026-09-10,2026,1,qb,LAC,Justin Herbert,15,18.4
2026-09-10,2026,1,qb,LAC,Justin Herbert,16,17.7
2026-09-10,2026,1,qb,LAC,Justin Herbert,17,18.3
2026-09-10,2026,1,qb,LAC,Justin Herbert,avg,18.1
2026-09-10,2026,1,qb,LAC,Justin Herbert,playoffs,18.1
2026-09-10,2026,1,qb,PHI,Jalen Hurts,1,19.8
2026-09-10,2026,1,qb,PHI,Jalen Hurts,2,18.2
2026-09-10,2026,1,qb,PHI,Jalen Hurts,3,16.8
2026-09-10,2026,1,qb,PHI,Jalen Hurts,4,18.5
2026-09-10,2026,1,qb,PHI,Jalen Hurts,5,18.7
2026-09-10,2026,1,qb,PHI,Jalen Hurts,6,18.1
2026-09-10,2026,1,qb,PHI,Jalen Hurts,7,16.9
2026-09-10,2026,1,qb,PHI,Jalen Hurts,8,17.7
2026-09-10,2026,1,qb,PHI,Jalen Hurts,9,18.3
2026-09-10,2026,1,qb,PHI,Jalen Hurts,11,17.8
2026-09-10,2026,1,qb,PHI,Jalen Hurts,12,17.3
2026-09-10,2026,1,qb,PHI,Jalen Hurts,13,17.6
2026-09-10,2026,1,qb,PHI,Jalen Hurts,14,18.2
2026-09-10,2026,1,qb,PHI,Jalen Hurts,15,17.9
2026-09-10,2026,1,qb,PHI,Jalen Hurts,16,19.0
2026-09-10,2026,1,qb,PHI,Jalen Hurts,17,18.1
2026-09-10,2026,1,qb,PHI,Jalen Hurts,avg,18.1
2026-09-10,2026,1,qb,PHI,Jalen Hurts,playoffs,18.4
2026-09-10,2026,1,qb,BUF,Josh Allen,1,19.7
2026-09-10,2026,1,qb,BUF,Josh Allen,2,21.5
2026-09-10,2026,1,qb,BUF,Josh Allen,3,21.1
2026-09-10,2026,1,qb,BUF,Josh Allen,4,20.5
2026-09-10,2026,1,qb,BUF,Josh Allen,5,18.5
2026-09-10,2026,1,qb,BUF,Josh Allen,6,19.1
2026-09-10,2026,1,qb,BUF,Josh Allen,8,20.0
2026-09-10,2026,1,qb,BUF,Josh Allen,9,18.4
2026-09-10,2026,1,qb,BUF,Josh Allen,10,17.6
2026-09-10,2026,1,qb,BUF,Josh Allen,11,17.8
2026-09-10,2026,1,qb,BUF,Josh Allen,12,19.5
2026-09-10,2026,1,qb,BUF,Josh Allen,13,18.3
2026-09-10,2026,1,qb,BUF,Josh Allen,14,18.6
2026-09-10,2026,1,qb,BUF,Josh Allen,15,19.0
2026-09-10,2026,1,qb,BUF,Josh Allen,16,19.5
2026-09-10,2026,1,qb,BUF,Josh Allen,17,17.5
2026-09-10,2026,1,qb,BUF,Josh Allen,avg,19.2
2026-09-10,2026,1,qb,BUF,Josh Allen,playoffs,18.6
2026-09-10,2026,1,qb,DET,Jared Goff,1,19.5
2026-09-10,2026,1,qb,DET,Jared Goff,2,15.6
2026-09-10,2026,1,qb,DET,Jared Goff,3,17.4
2026-09-10,2026,1,qb,DET,Jared Goff,4,15.7
2026-09-10,2026,1,qb,DET,Jared Goff,5,16.1
2026-09-10,2026,1,qb,DET,Jared Goff,7,16.9
2026-09-10,2026,1,qb,DET,Jared Goff,8,17.1
2026-09-10,2026,1,qb,DET,Jared Goff,9,15.9
2026-09-10,2026,1,qb,DET,Jared Goff,10,15.9
2026-09-10,2026,1,qb,DET,Jared Goff,11,15.8
2026-09-10,2026,1,qb,DET,Jared Goff,12,17.0
2026-09-10,2026,1,qb,DET,Jared Goff,13,16.1
2026-09-10,2026,1,qb,DET,Jared Goff,14,16.0
2026-09-10,2026,1,qb,DET,Jared Goff,15,16.1
2026-09-10,2026,1,qb,DET,Jared Goff,16,16.0
2026-09-10,2026,1,qb,DET,Jared Goff,17,15.8
2026-09-10,2026,1,qb,DET,Jared Goff,avg,16.4
2026-09-10,2026,1,qb,DET,Jared Goff,playoffs,15.9
2026-09-10,2026,1,qb,CIN,Joe Burrow,1,19.5
2026-09-10,2026,1,qb,CIN,Joe Burrow,2,17.5
2026-09-10,2026,1,qb,CIN,Joe Burrow,3,16.6
2026-09-10,2026,1,qb,CIN,Joe Burrow,4,19.0
2026-09-10,2026,1,qb,CIN,Joe Burrow,5,17.5
2026-09-10,2026,1,qb,CIN,Joe Burrow,7,17.5
2026-09-10,2026,1,qb,CIN,Joe Burrow,8,17.1
2026-09-10,2026,1,qb,CIN,Joe Burrow,9,18.0
2026-09-10,2026,1,qb,CIN,Joe Burrow,10,16.6
2026-09-10,2026,1,qb,CIN,Joe Burrow,11,16.3
2026-09-10,2026,1,qb,CIN,Joe Burrow,12,17.7
2026-09-10,2026,1,qb,CIN,Joe Burrow,13,16.1
2026-09-10,2026,1,qb,CIN,Joe Burrow,14,17.6
2026-09-10,2026,1,qb,CIN,Joe Burrow,15,16.9
2026-09-10,2026,1,qb,CIN,Joe Burrow,16,17.5
2026-09-10,2026,1,qb,CIN,Joe Burrow,17,17.4
2026-09-10,2026,1,qb,CIN,Joe Burrow,avg,17.4
2026-09-10,2026,1,qb,CIN,Joe Burrow,playoffs,17.3
2026-09-10,2026,1,qb,MIN,Kyler Murray,1,18.8
2026-09-10,2026,1,qb,MIN,Kyler Murray,2,15.6
2026-09-10,2026,1,qb,MIN,Kyler Murray,3,15.2
2026-09-10,2026,1,qb,MIN,Kyler Murray,4,17.4
2026-09-10,2026,1,qb,MIN,Kyler Murray,5,16.9
2026-09-10,2026,1,qb,MIN,Kyler Murray,7,16.7
2026-09-10,2026,1,qb,MIN,Kyler Murray,8,16.5
2026-09-10,2026,1,qb,MIN,Kyler Murray,9,15.6
2026-09-10,2026,1,qb,MIN,Kyler Murray,10,15.7
2026-09-10,2026,1,qb,MIN,Kyler Murray,11,15.8
2026-09-10,2026,1,qb,MIN,Kyler Murray,12,17.1
2026-09-10,2026,1,qb,MIN,Kyler Murray,13,16.7
2026-09-10,2026,1,qb,MIN,Kyler Murray,14,16.6
2026-09-10,2026,1,qb,MIN,Kyler Murray,15,16.6
2026-09-10,2026,1,qb,MIN,Kyler Murray,16,17.7
2026-09-10,2026,1,qb,MIN,Kyler Murray,17,16.0
2026-09-10,2026,1,qb,MIN,Kyler Murray,avg,16.6
2026-09-10,2026,1,qb,MIN,Kyler Murray,playoffs,16.8
2026-09-10,2026,1,qb,DAL,Dak Prescott,1,18.3
2026-09-10,2026,1,qb,DAL,Dak Prescott,2,18.6
2026-09-10,2026,1,qb,DAL,Dak Prescott,3,18.5
2026-09-10,2026,1,qb,DAL,Dak Prescott,4,16.7
2026-09-10,2026,1,qb,DAL,Dak Prescott,5,18.3
2026-09-10,2026,1,qb,DAL,Dak Prescott,6,17.5
2026-09-10,2026,1,qb,DAL,Dak Prescott,7,15.1
2026-09-10,2026,1,qb,DAL,Dak Prescott,8,17.4
2026-09-10,2026,1,qb,DAL,Dak Prescott,9,17.2
2026-09-10,2026,1,qb,DAL,Dak Prescott,10,17.7
2026-09-10,2026,1,qb,DAL,Dak Prescott,11,17.4
2026-09-10,2026,1,qb,DAL,Dak Prescott,12,18.0
2026-09-10,2026,1,qb,DAL,Dak Prescott,13,15.3
2026-09-10,2026,1,qb,DAL,Dak Prescott,15,16.8
2026-09-10,2026,1,qb,DAL,Dak Prescott,16,18.1
2026-09-10,2026,1,qb,DAL,Dak Prescott,17,17.7
2026-09-10,2026,1,qb,DAL,Dak Prescott,avg,17.4
2026-09-10,2026,1,qb,DAL,Dak Prescott,playoffs,17.5
2026-09-10,2026,1,qb,NYG,Jaxson Dart,1,18.2
2026-09-10,2026,1,qb,NYG,Jaxson Dart,2,17.2
2026-09-10,2026,1,qb,NYG,Jaxson Dart,3,18.3
2026-09-10,2026,1,qb,NYG,Jaxson Dart,4,18.5
2026-09-10,2026,1,qb,NYG,Jaxson Dart,5,17.1
2026-09-10,2026,1,qb,NYG,Jaxson Dart,6,18.8
2026-09-10,2026,1,qb,NYG,Jaxson Dart,7,17.8
2026-09-10,2026,1,qb,NYG,Jaxson Dart,9,17.0
2026-09-10,2026,1,qb,NYG,Jaxson Dart,10,17.4
2026-09-10,2026,1,qb,NYG,Jaxson Dart,11,18.7
2026-09-10,2026,1,qb,NYG,Jaxson Dart,12,17.6
2026-09-10,2026,1,qb,NYG,Jaxson Dart,13,18.0
2026-09-10,2026,1,qb,NYG,Jaxson Dart,14,16.7
2026-09-10,2026,1,qb,NYG,Jaxson Dart,15,17.3
2026-09-10,2026,1,qb,NYG,Jaxson Dart,16,17.6
2026-09-10,2026,1,qb,NYG,Jaxson Dart,17,17.1
2026-09-10,2026,1,qb,NYG,Jaxson Dart,avg,17.7
2026-09-10,2026,1,qb,NYG,Jaxson Dart,playoffs,17.3
2026-09-10,2026,1,qb,CHI,Caleb Williams,1,18.2
2026-09-10,2026,1,qb,CHI,Caleb Williams,2,18.3
2026-09-10,2026,1,qb,CHI,Caleb Williams,3,17.7
2026-09-10,2026,1,qb,CHI,Caleb Williams,4,18.6
2026-09-10,2026,1,qb,CHI,Caleb Williams,5,16.8
2026-09-10,2026,1,qb,CHI,Caleb Williams,6,18.0
2026-09-10,2026,1,qb,CHI,Caleb Williams,7,18.5
2026-09-10,2026,1,qb,CHI,Caleb Williams,8,15.1
2026-09-10,2026,1,qb,CHI,Caleb Williams,9,16.9
2026-09-10,2026,1,qb,CHI,Caleb Williams,11,18.6
2026-09-10,2026,1,qb,CHI,Caleb Williams,12,17.1
2026-09-10,2026,1,qb,CHI,Caleb Williams,13,18.0
2026-09-10,2026,1,qb,CHI,Caleb Williams,14,16.9
2026-09-10,2026,1,qb,CHI,Caleb Williams,15,16.7
2026-09-10,2026,1,qb,CHI,Caleb Williams,16,17.5
2026-09-10,2026,1,qb,CHI,Caleb Williams,17,18.1
2026-09-10,2026,1,qb,CHI,Caleb Williams,avg,17.6
2026-09-10,2026,1,qb,CHI,Caleb Williams,playoffs,17.5
2026-09-10,2026,1,qb,NE,Drake Maye,1,18.1
2026-09-10,2026,1,qb,NE,Drake Maye,2,19.8
2026-09-10,2026,1,qb,NE,Drake Maye,3,18.6
2026-09-10,2026,1,qb,NE,Drake Maye,4,17.6
2026-09-10,2026,1,qb,NE,Drake Maye,5,18.8
2026-09-10,2026,1,qb,NE,Drake Maye,6,18.3
2026-09-10,2026,1,qb,NE,Drake Maye,7,18.4
2026-09-10,2026,1,qb,NE,Drake Maye,8,17.1
2026-09-10,2026,1,qb,NE,Drake Maye,9,18.9
2026-09-10,2026,1,qb,NE,Drake Maye,10,19.7
2026-09-10,2026,1,qb,NE,Drake Maye,12,17.7
2026-09-10,2026,1,qb,NE,Drake Maye,13,17.6
2026-09-10,2026,1,qb,NE,Drake Maye,14,18.5
2026-09-10,2026,1,qb,NE,Drake Maye,15,16.9
2026-09-10,2026,1,qb,NE,Drake Maye,16,17.5
2026-09-10,2026,1,qb,NE,Drake Maye,17,18.8
2026-09-10,2026,1,qb,NE,Drake Maye,avg,18.3
2026-09-10,2026,1,qb,NE,Drake Maye,playoffs,17.7
2026-09-10,2026,1,qb,LA,Matthew Stafford,1,18.0
2026-09-10,2026,1,qb,LA,Matthew Stafford,2,18.5
2026-09-10,2026,1,qb,LA,Matthew Stafford,3,18.4
2026-09-10,2026,1,qb,LA,Matthew Stafford,4,18.5
2026-09-10,2026,1,qb,LA,Matthew Stafford,5,18.1
2026-09-10,2026,1,qb,LA,Matthew Stafford,6,17.7
2026-09-10,2026,1,qb,LA,Matthew Stafford,7,17.7
2026-09-10,2026,1,qb,LA,Matthew Stafford,8,18.5
2026-09-10,2026,1,qb,LA,Matthew Stafford,9,17.6
2026-09-10,2026,1,qb,LA,Matthew Stafford,10,16.7
2026-09-10,2026,1,qb,LA,Matthew Stafford,12,18.1
2026-09-10,2026,1,qb,LA,Matthew Stafford,13,18.5
2026-09-10,2026,1,qb,LA,Matthew Stafford,14,17.0
2026-09-10,2026,1,qb,LA,Matthew Stafford,15,17.6
2026-09-10,2026,1,qb,LA,Matthew Stafford,16,16.4
2026-09-10,2026,1,qb,LA,Matthew Stafford,17,16.9
2026-09-10,2026,1,qb,LA,Matthew Stafford,avg,17.8
2026-09-10,2026,1,qb,LA,Matthew Stafford,playoffs,16.9
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,1,17.4
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,2,17.9
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,3,19.6
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,4,17.7
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,5,19.3
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,6,18.4
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,8,17.6
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,9,17.8
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,10,16.6
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,11,17.0
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,12,16.9
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,13,17.4
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,14,16.4
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,15,16.9
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,16,18.0
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,17,17.7
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,avg,17.7
2026-09-10,2026,1,qb,JAX,Trevor Lawrence,playoffs,17.6
2026-09-10,2026,1,qb,SEA,Sam Darnold,1,17.4
2026-09-10,2026,1,qb,SEA,Sam Darnold,2,15.6
2026-09-10,2026,1,qb,SEA,Sam Darnold,3,14.5
2026-09-10,2026,1,qb,SEA,Sam Darnold,4,16.1
2026-09-10,2026,1,qb,SEA,Sam Darnold,5,14.9
2026-09-10,2026,1,qb,SEA,Sam Darnold,6,15.4
2026-09-10,2026,1,qb,SEA,Sam Darnold,7,15.4
2026-09-10,2026,1,qb,SEA,Sam Darnold,8,15.3
2026-09-10,2026,1,qb,SEA,Sam Darnold,9,15.2
2026-09-10,2026,1,qb,SEA,Sam Darnold,10,15.8
2026-09-10,2026,1,qb,SEA,Sam Darnold,12,14.0
2026-09-10,2026,1,qb,SEA,Sam Darnold,13,13.9
2026-09-10,2026,1,qb,SEA,Sam Darnold,14,16.0
2026-09-10,2026,1,qb,SEA,Sam Darnold,15,15.6
2026-09-10,2026,1,qb,SEA,Sam Darnold,16,15.5
