name,position,team,age,years_exp,is_rookie,draft_round,exp_price,prior_ppg,prior_snap_pct,prior_target_share,vac_pc_targets,vac_rb_carries,ht_d_ppg,proj_pts,prob_raw,p_hit,young,player_id
Josiah Deguara,TE,ARI,29.0,6.0,0,3.0,0.0,1.5857142857142856,0.10416666666666669,0.008103727714748784,,,-0.65,11.726206896551723,0.0010324176766273974,0.006158581872157948,0,00-0036332
Justin Watson,WR,HOU,30.0,8.0,0,5.0,0.0,2.0,0.38666666666666666,0.007233273056057866,66.0,133.0,-0.2,16.274719626168224,0.0007583011153241353,0.00611542454447881,0,00-0034386
Simi Fehoko,WR,ARI,29.0,5.0,0,5.0,0.0,0.0,0.0625,0.0,68.0,136.0,,7.446028037383177,0.001627703366822167,0.00611542454447881,0,00-0036646
Gunner Olszewski,WR,NYG,30.0,7.0,0,8.0,1.0,2.36375,0.101875,0.02584493041749503,181.0,0.0,,11.538691588785046,0.001094764664951052,0.00611542454447881,0,00-0035645
Adam Prentice,RB,DEN,29.0,5.0,0,8.0,1.0,1.2076923076923078,0.18588235294117647,0.0136986301369863,0.0,0.0,0.0,15.9075,0.0007115986200466994,0.00582162479059127,0,00-0036727
Jack Westover,TE,NE,27.0,2.0,0,8.0,0.0,0.25,0.21823529411764706,0.004149377593360996,128.0,39.0,,8.353620689655171,0.0013635817223611071,0.005700046777391493,1,00-0039305
Stone Smartt,TE,NYJ,28.0,4.0,0,8.0,0.0,2.033333333333333,0.09866666666666667,0.019067796610169493,,,4.615,12.07620689655172,0.0008741037609377916,0.005700046777391493,0,00-0037475
Ashton Dulin,WR,IND,29.0,7.0,0,8.0,1.0,1.6666666666666667,0.21333333333333337,0.018867924528301886,111.0,23.0,-2.172,18.18504672897196,0.0004924507075662547,0.005660084413651024,0,00-0035021
Kameron Johnson,WR,TB,24.0,2.0,0,8.0,1.0,1.0411764705882351,0.09705882352941178,0.012939001848428836,119.0,135.0,,11.173364485981308,0.0009341310802185645,0.005464413205373757,1,00-0039589
Hassan Haskins,RB,LAC,27.0,4.0,0,4.0,1.0,0.9090909090909091,0.10000000000000002,0.007352941176470588,,,4.069,12.718750000000002,0.000795395906273026,0.0054260938258568064,0,00-0037617
Jake Bobo,WR,SEA,28.0,3.0,0,8.0,0.0,0.8,0.17,0.004395604395604396,3.0,229.0,0.077,15.934719626168224,0.0005917382294286564,0.0054260938258568064,0,00-0038752
Chris Manhertz,TE,NYG,34.0,11.0,0,8.0,0.0,0.42500000000000004,0.17823529411764708,0.003976143141153081,181.0,0.0,0.16,7.625862068965517,0.0012542397725872907,0.005388041706456655,0,00-0031484
Nick Kallerup,TE,SEA,25.0,1.0,0,8.0,0.0,0.0,0.23555555555555552,0.002197802197802198,3.0,229.0,,11.56655172413793,0.0008484125188563086,0.005312731885765789,1,00-0040058
Harrison Bryant,TE,HOU,28.0,6.0,0,4.0,0.0,0.54,0.2125,0.0108499095840868,,,,9.588620689655173,0.0009848902845976026,0.0051290068424037615,0,00-0036232
Zaire Mitchell-Paden,TE,NO,27.0,4.0,0,8.0,0.0,1.2333333333333334,0.22875000000000004,0.007371007371007371,51.0,21.0,,11.551724137931034,0.0008020980990520918,0.005093027466308416,0,00-0037340
Quintin Morris,TE,JAX,27.0,5.0,0,8.0,1.0,1.5909090909090908,0.23285714285714287,0.016453382084095063,80.0,260.0,-0.567,18.14896551724138,0.000449705498825385,0.005057299198281387,0,00-0036590
Skyy Moore,WR,SF,26.0,4.0,0,2.0,1.0,0.8705882352941177,0.10117647058823531,0.012727272727272728,,,,10.873364485981309,0.0008662207657956615,0.005021820303722224,0,00-0038090
Trayveon Williams,RB,CLE,29.0,7.0,0,6.0,0.0,2.85,0.20714285714285713,0.016544117647058824,,,0.0,7.7124999999999995,0.0010116715119415107,0.004986589059761905,0,00-0035291
Brenden Bates,TE,CLE,27.0,2.0,0,8.0,0.0,1.7600000000000002,0.27,0.009041591320072333,53.0,34.0,,10.576551724137932,0.0008916377762715131,0.004986589059761905,1,00-0039458
David Moore,WR,CAR,31.0,9.0,0,7.0,0.0,0.9,0.3275,0.0020833333333333333,26.0,236.0,4.932,12.4453738317757,0.0006257537594031392,0.004951603755186982,0,00-0033589
Anthony Gould,WR,IND,25.0,2.0,0,5.0,1.0,0.23636363636363636,0.0872727272727273,0.0037735849056603774,111.0,23.0,0.66,13.355373831775701,0.0005814324144820102,0.0048481065388939005,1,00-0039816
Nikko Remigio,WR,KC,27.0,3.0,0,8.0,1.0,0.3,0.032857142857142856,0.0018214936247723133,120.0,302.0,1.36,6.254018691588785,0.001057164593839311,0.004746762276576433,0,00-0038519
Eric Saubert,TE,SEA,32.0,9.0,0,5.0,1.0,1.011111111111111,0.3954545454545455,0.015384615384615385,3.0,229.0,-0.675,11.633448275862069,0.0005986858779794995,0.0046149090928104,0,00-0033576
Justin Shorter,TE,LV,26.0,3.0,0,5.0,0.0,0.0,0.012857142857142857,0.0,58.0,34.0,,6.21103448275862,0.0010103118679084622,0.0046149090928104,0,00-0038590
Rasheen Ali,RB,BAL,25.0,2.0,0,5.0,1.0,1.6133333333333335,0.13,0.02702702702702703,98.0,59.0,0.62,10.8625,0.0007314768840043014,0.0045184174297428666,1,00-0039796
Scott Miller,WR,PIT,29.0,7.0,0,6.0,0.0,3.04,0.1930769230769231,0.02681992337164751,,,0.567,12.874719626168224,0.0005140638218841997,0.0045184174297428666,0,00-0035298
Charlie Woerner,TE,ATL,29.0,6.0,0,6.0,0.0,1.8285714285714287,0.5082352941176472,0.017341040462427744,121.0,143.0,0.389,16.788965517241376,0.0003823146313533058,0.004362040930319477,0,00-0036429
Robbie Chosen,WR,WAS,33.0,10.0,0,8.0,0.0,3.4333333333333336,0.37666666666666665,0.020833333333333332,,,,10.746728971962616,0.0006272727624018037,0.0043010097303639635,0,00-0032688
Britain Covey,WR,PHI,29.0,4.0,0,8.0,0.0,0.6666666666666666,0.10333333333333333,0.008620689655172414,168.0,12.0,-3.467,6.098691588785047,0.0009121174891367473,0.004270813721972645,0,00-0037132
Dylan Laube,RB,LV,27.0,2.0,0,6.0,1.0,0.33529411764705885,0.02882352941176471,0.008097165991902834,58.0,34.0,2.0,5.9312499999999995,0.0009323831980209909,0.004240828807136938,1,00-0039407
Nyheim Hines,RB,NO,30.0,8.0,0,4.0,0.0,-0.05,0.030000000000000002,0.0,,,,2.01375,0.0010658456986058845,0.004211053522783637,0,00-0034367
Cedrick Wilson Jr.,WR,MIA,31.0,8.0,0,6.0,0.0,1.5666666666666667,0.355,0.01948051948051948,,,-0.048,21.049065420560748,0.00020901204791374243,0.004211053522783637,0,00-0034418
Austin Trammell,WR,JAX,28.0,5.0,0,8.0,0.0,1.2666666666666668,0.22666666666666668,0.018281535648994516,80.0,260.0,,10.919719626168224,0.0005849815708280089,0.004181486415803168,0,00-0036841
D'Ernest Johnson,RB,NE,30.0,7.0,0,8.0,0.0,0.5,0.085,0.0,,,-1.187,6.6237499999999985,0.0008488836213853067,0.004181486415803164,0,00-0035628
Chase Edmonds,RB,WAS,30.0,8.0,0,4.0,0.0,0.0,0.006666666666666667,0.0,,,,6.66875,0.0008249269879156696,0.004122970970948739,0,00-0034681
Ryan Miller,WR,TB,26.0,3.0,0,8.0,1.0,1.2666666666666666,0.1453846153846154,0.0073937153419593345,,,-2.317,15.797383177570095,0.00039435893905346523,0.004094019776087417,0,00-0038824
Jack Stoll,TE,NO,28.0,5.0,0,8.0,1.0,1.8444444444444446,0.2086666666666667,0.019469026548672566,,,,11.018620689655172,0.0005273577189673842,0.004008375363640032,0,00-0036741
Tucker Fisk,TE,LAC,27.0,4.0,0,8.0,0.0,0.9750000000000001,0.337,0.007352941176470588,,,1.557,13.91913793103448,0.00042488851326349806,0.00392451552021329,0,00-0037654
Tyler Goodson,RB,IND,26.0,4.0,0,8.0,1.0,0.52,0.05,0.005660377358490566,,,-2.657,8.268749999999999,0.0005762387500964479,0.0037093356366925305,0,00-0037120
Anthony Firkser,TE,DET,31.0,9.0,0,8.0,0.0,2.66,0.3971428571428572,0.01818181818181818,,,,4.700689655172414,0.0007540918438999131,0.0036061951544561523,0,00-0033455
Dee Eskridge,WR,MIA,29.0,5.0,0,2.0,1.0,0.9272727272727272,0.11846153846153848,0.015151515151515152,,,-0.967,7.498691588785047,0.0005477045365932749,0.0035307195583418535,0,00-0036620
Feleipe Franks,TE,ATL,29.0,5.0,0,8.0,1.0,0.04,0.012941176470588237,0.0,,,0.55,5.012931034482758,0.0005505288893948317,0.0031763120893081916,0,00-0036825
Alex Bachman,WR,LV,30.0,7.0,0,8.0,1.0,0.29090909090909095,0.06307692307692309,0.006072874493927126,,,,0.0,0.0006336242284615565,0.0030770748008754935,0,00-0035602
Ben Skowronek,WR,PIT,29.0,5.0,0,7.0,1.0,1.05625,0.15411764705882347,0.011494252873563218,191.0,114.0,1.488,3.697009345794392,0.0005185250766867064,0.002980928704143782,0,00-0036862
Brayden Willis,TE,SF,27.0,3.0,0,7.0,0.0,0.0,0.028333333333333335,0.0018181818181818182,150.0,92.0,0.0,3.712931034482758,0.0004536527666382329,0.0029391641977999654,0,00-0038643
Khalil Herbert,RB,NYJ,28.0,5.0,0,6.0,0.0,1.32,0.13571428571428573,0.00847457627118644,,,0.571,9.1625,0.00035975035639970124,0.0028979831351318894,0,00-0036906
Jamal Agnew,WR,ATL,31.0,0.0,0,5.0,1.0,0.0,,0.0,,,,0.0,0.0005511883406039404,0.002847314940224721,1,00-0033572
Braxton Berrios,WR,HOU,31.0,8.0,0,6.0,0.0,2.425,0.1925,0.014466546112115732,,,,0.0,0.0005343336635784167,0.0027876778349773257,0,00-0034419
James Proche,WR,TEN,30.0,6.0,0,6.0,0.0,2.0833333333333335,0.29888888888888887,0.022641509433962263,,,0.435,7.058691588785047,0.00039356681169470145,0.002738932914941606,0,00-0036133
Andre Baccellia,WR,ARI,29.0,6.0,0,8.0,0.0,0.7,0.27,0.006482982171799027,,,,7.28570093457944,0.00034464260076984076,0.0026439784698837035,0,00-0035876
Mason Kinsey,WR,TEN,28.0,6.0,0,8.0,0.0,1.1333333333333335,0.10900000000000001,0.007547169811320755,143.0,0.0,0.74,7.131028037383177,0.0003530620265120536,0.0026439784698837035,0,00-0036176
Travis Homer,RB,CHI,28.0,7.0,0,6.0,1.0,-0.025,0.006999999999999999,0.0,,,0.427,0.0,0.00045218129952215633,0.002561330107234086,0,00-0035594
Johnny Mundt,TE,JAX,32.0,9.0,0,8.0,1.0,1.675,0.35812499999999997,0.03473491773308958,,,-1.012,6.112931034482758,0.00029552012333700116,0.002446477804470211,0,00-0033246
Deven Thompkins,WR,ATL,27.0,4.0,0,8.0,0.0,0.8857142857142858,0.047142857142857146,0.005780346820809248,,,1.925,3.9866822429906543,0.00036513786151351745,0.002412183142826223,0,00-0037487
Devin Duvernay,WR,CHI,29.0,6.0,0,3.0,1.0,0.27058823529411763,0.03529411764705882,0.009398496240601503,,,1.783,2.774672897196262,0.0003964764168583205,0.002412183142826223,0,00-0036331
Dare Ogunbowale,RB,HOU,32.0,9.0,0,8.0,1.0,1.7214285714285715,0.11176470588235296,0.023508137432188065,,,-2.717,9.66875,0.0002311928267421288,0.0023952160796697447,0,00-0033854
Pharaoh Brown,TE,ARI,32.0,9.0,0,8.0,0.0,0.42000000000000004,0.13,0.0032414910858995136,,,0.375,5.14551724137931,0.0002966113096778109,0.002378368076664189,0,00-0033439
Xavier Gipson,WR,PHI,25.0,3.0,0,8.0,0.0,0.43333333333333335,0.021428571428571432,0.00423728813559322,,,-0.854,8.978691588785045,0.0002431295061662743,0.002345025930967947,0,00-0038496
Steven Sims,WR,ARI,29.0,7.0,0,8.0,0.0,0.0,0.06999999999999999,0.0016207455429497568,,,0.0,0.7773364485981308,0.0003862285912065876,0.00229588506283442,0,00-0034928
Craig Reynolds,RB,DET,30.0,7.0,0,8.0,0.0,0.08,0.008571428571428572,0.0,,,2.883,0.0,0.0004070945779322722,0.0022877953916616138,0,00-0035567
Dareke Young,WR,SEA,27.0,4.0,0,7.0,1.0,0.8500000000000001,0.09444444444444446,0.006593406593406593,,,0.0,0.892336448598131,0.0003250566777641646,0.0022006642745794314,0,00-0037093
Trent Sherfield,WR,ARI,30.0,8.0,0,8.0,0.0,1.275,0.23666666666666666,0.008561643835616438,,,-1.767,0.9323364485981309,0.00030178718547435357,0.0022006642745794314,0,00-0034487
Durham Smythe,TE,CHI,31.0,8.0,0,4.0,0.0,0.9285714285714286,0.25411764705882356,0.011278195488721804,,,0.475,0.0,0.00035759748864219206,0.002162161530958993,0,00-0034798
Ross Dwelley,TE,DET,31.0,8.0,0,8.0,0.0,0.675,0.17272727272727273,0.00909090909090909,,,0.5,4.498103448275861,0.0002610339518618431,0.001993528346600171,0,00-0034073
KhaDarel Hodge,WR,ATL,32.0,8.0,0,8.0,1.0,0.7625,0.10583333333333335,0.019267822736030827,,,-0.392,2.947009345794392,0.00022357788851506827,0.001884023591321357,0,00-0034854
Tom Kennedy,WR,DET,30.0,7.0,0,8.0,0.0,1.2666666666666666,0.125,0.007272727272727273,51.0,161.0,0.0,0.0,0.00027765802677217537,0.0018122422670076117,0,00-0035544
DeAndre Carter,WR,CLE,33.0,11.0,0,8.0,0.0,0.0,0.0,0.0,,,-1.537,0.0,0.00017096251630288484,0.001737045420292,0,00-0031763
