"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Adrian Peterson","RB","WAS",10,98.8,21,1.21,64.7,123,4.14,18.9,-8.35,170,150,240,53,"11",41,127,1.74,33,12
"Patriots","DST","NE",10,54.2,3.74,1.25,48.1,58.7,3.7,4.02,0.78,171,174,189,4,"3",NA,151,1.4,12,NA
"Ted Ginn","WR","NO",9,126,44.6,0.737,45.8,176,3.01,-17.5,9.83,172,250,154,67,"9",41,155,1.18,90,12
"Ted Ginn","WR","CHI",6,126,44.6,0.737,45.8,176,3.01,-17.5,9.83,172,250,154,67,"9",41,155,1.18,90,12
"Raheem Mostert","RB","SF",4,97.6,86.4,0.893,1.88,217,2.93,-43.8,85.8,173,337,58,54,"11",NA,151,NA,99,NA
"Broncos","DST","DEN",10,52.9,4.31,0.83,48.1,58.9,2.45,3.96,1.03,174,175,186,5,"4",NA,149,1.26,28,NA
"James Washington","WR","PIT",7,126,24.9,1.32,95.3,166,2.28,32,-0.257,175,133,197,68,"9",30,123,1.68,59,1
"Matt Prater","K","DET",5,128,6.1,0.484,120,138,2.1,15.9,-5.39,176,154,219,8,"3",41,159,1.01,41,13
"C.J. Anderson","RB","DET",5,96.7,24.1,2.04,57.2,125,2.04,11.5,-6.84,177,162,226,55,"11",35,154,1.15,44,6
"C.J. Anderson","RB","FA",NA,96.7,24.1,2.04,57.2,125,2.04,11.5,-6.84,177,162,226,55,"11",35,154,1.15,44,6
"Chris Herndon","TE","NYJ",4,122,27.3,0.696,70,154,1.9,4.98,-1.31,178,169,203,20,"7",NA,153,1.24,32,1
"Chiefs","DST","KC",12,52.1,5.7,0.0115,43.6,58.9,1.62,-0.505,1.06,179,196,185,6,"4",NA,166,1.24,62,NA
"Steelers","DST","PIT",7,52.1,4.21,0.305,47.1,56.5,1.61,2.96,-1.38,181,181,204,7,"4",NA,169,1.09,22,NA
"Mason Crosby","K","GB",11,127,8.57,0.0117,110,133,1.61,6.32,-9.73,180,167,244,9,"3",41,156,1.03,13,12
"Mike Badgley","K","LAC",12,127,11.4,0.0398,107,145,1.6,2.97,2.02,182,180,179,10,"3",56,161,1.05,26,1
"Brett Maher","K","DAL",8,127,11.8,0.0584,106,136,1.56,1.82,-7.14,183,185,231,11,"3",56,152,1.03,18,2
"Brett Maher","K","NYJ",4,127,11.8,0.0584,106,136,1.56,1.82,-7.14,183,185,231,11,"3",56,152,1.03,18,2
"Stephen Gostkowski","K","NE",10,127,40.4,1.5,51.9,149,1.5,-52.2,6.37,184,426,166,12,"3",42,128,1.5,56,13
"Stephen Gostkowski","K","FA",NA,127,40.4,1.5,51.9,149,1.5,-52.2,6.37,184,426,166,12,"3",42,128,1.5,56,13
"Jaguars","DST","JAC",10,51.8,4.73,0.0993,46,57.4,1.31,1.93,-0.496,185,184,198,8,"4",NA,114,1.9,38,NA
"Saints","DST","NO",9,51.7,5.58,0.179,41.4,57.2,1.21,-2.7,-0.643,186,204,200,9,"5",NA,156,1.08,59,NA
"T.J. Hockenson","TE","DET",5,121,40.4,0.703,40,161,1.2,-25,6.41,187,266,165,21,"7",29,142,1.44,77,0
"Chargers","DST","LAC",12,51.5,3.08,0.066,46.7,54,1.03,2.57,-3.89,188,183,215,10,"5",NA,123,1.88,3,NA
"Jets","DST","NYJ",4,51.4,5.7,0.0556,44.7,57.9,0.963,0.617,-0.0375,189,190,195,11,"5",NA,182,1.2,66,NA
"Deebo Samuel","WR","SF",4,124,49.5,0.274,58.9,200,0.957,-4.44,34.1,190,211,113,69,"9",56,155,1.53,94,0
"Vikings","DST","MIN",12,51.4,4.38,0.907,46.8,58.7,0.907,2.67,0.797,191,182,188,12,"6",NA,122,1.58,31,NA
"Danny Amendola","WR","DET",5,124,21.4,0.683,98,158,0.683,34.6,-8.35,192,127,239,70,"9",40,150,1,63,11
"Rob Gronkowski","TE","FA",NA,120,71.4,0.498,7.48,197,0.498,-57.5,41.7,193,440,104,22,"7",37,158,1.7,98,9
"Rob Gronkowski","TE","TB",7,120,71.4,0.498,7.48,197,0.498,-57.5,41.7,193,440,104,22,"7",37,158,1.7,98,9
"Mitchell Trubisky","QB","CHI",6,291,109,38.3,90.4,374,0,-136,13.5,194,641,145,23,"9",31,136,2.76,88,2
"Royce Freeman","RB","DEN",10,94.7,26.1,8.56,50,123,0,4.29,-8.16,194,172,238,56,"12",30,108,2.19,24,1
"Geronimo Allison","WR","GB",11,123,45.2,1.4,57.2,174,0,-6.07,7.76,194,219,161,71,"9",32,123,1.86,71,3
"Geronimo Allison","WR","DET",5,123,45.2,1.4,57.2,174,0,-6.07,7.76,194,219,161,71,"9",32,123,1.86,71,3
"Dallas Goedert","TE","PHI",10,120,35.1,0.216,54.7,167,0,-10.3,12.2,194,235,148,23,"7",31,155,1.27,48,1
"Texans","DST","HOU",10,50.5,5.8,0.0768,43.5,59.8,0,-0.567,1.92,194,197,181,13,"6",NA,146,1.29,69,NA
"Dan Bailey","K","MIN",12,126,11.5,2.85,104,136,0,0,-6.86,194,194,227,13,"3",38,164,1.03,69,8
"Dolphins","DST","MIA",5,50.4,4.26,0.47,44.4,57.1,-0.0768,0.254,-0.8,195,193,201,14,"7",NA,150,1,25,NA
"Noah Fant","TE","DEN",10,120,38.5,6.41,46,170,-0.216,-19,14.8,196,254,144,24,"8",28,153,1.25,71,0
"Bills","DST","BUF",6,49.9,8.63,0.216,34.7,59.2,-0.547,-9.41,1.29,197,232,184,15,"7",NA,170,1.26,97,NA
"Browns","DST","CLE",7,49.7,5.15,0.0565,40.6,55.3,-0.763,-3.46,-2.58,198,209,209,16,"7",NA,138,1.4,53,NA
"Colts","DST","IND",6,49.7,4.99,0.0653,41.3,55.7,-0.82,-2.79,-2.19,199,207,207,17,"8",NA,182,1,41,NA
"Eagles","DST","PHI",10,49.6,8.19,0.247,34.6,58.3,-0.885,-9.54,0.392,200,233,191,18,"8",NA,154,1.18,94,NA
"Titans","DST","TEN",11,49.3,3.05,0.694,45.7,52.3,-1.13,1.56,-5.55,201,186,220,19,"9",NA,182,1,1,NA
"Keke Coutee","WR","HOU",10,122,52.7,2.27,32.6,168,-1.4,-30.7,1.89,202,282,182,72,"9",29,137,1.25,79,1
"49ers","DST","SF",4,48.6,9.08,0.0256,37,60.5,-1.83,-7.06,2.58,203,224,175,20,"9",NA,187,1.32,99,NA
"Seahawks","DST","SEA",11,48.6,3.1,0.684,44.1,51.9,-1.85,0,-5.95,204,194,223,21,"10",NA,166,1.16,6,NA
"Bengals","DST","CIN",9,47.9,5.01,0.488,42.4,54.4,-2.54,-1.72,-3.47,205,202,211,22,"11",NA,151,1,44,NA
"Chris Boswell","K","PIT",7,123,11.9,0.59,102,141,-2.85,-2.27,-2.39,206,203,208,14,"3",35,140,1.08,15,5
"Cardinals","DST","ARI",12,47.4,6.21,0.0857,40.1,57.9,-3.02,-4,0,207,210,194,23,"11",NA,150,1,75,NA
"Falcons","DST","ATL",9,47.4,3.37,0.729,43,52,-3.11,-1.09,-5.87,208,198,222,24,"12",NA,150,1,9,NA
"Aldrick Rosas","K","NYG",11,122,12.2,2.74,102,140,-3.44,-1.62,-2.72,209,201,210,15,"3",31,165,1.02,67,3
"Devin Funchess","WR","IND",6,120,19.1,0.353,102,148,-3.67,38.4,-18.2,210,123,269,73,"9",32,150,1.19,36,4
"Devin Funchess","WR","GB",11,120,19.1,0.353,102,148,-3.67,38.4,-18.2,210,123,269,73,"9",32,150,1.19,36,4
"Packers","DST","GB",11,46.6,7.88,0.717,34.8,58.7,-3.84,-9.3,0.825,211,230,187,25,"13",NA,190,1.24,91,NA
"Randall Cobb","WR","DAL",8,119,22.7,0.209,88,158,-4.03,24.6,-8.4,212,143,241,74,"9",35,157,1.23,56,8
"Randall Cobb","WR","HOU",10,119,22.7,0.209,88,158,-4.03,24.6,-8.4,212,143,241,74,"9",35,157,1.23,56,8
"Cole Beasley","WR","BUF",6,119,29.7,1.77,85.1,175,-4.24,21.8,8.94,213,145,158,75,"9",37,166,1.19,84,7
"Cowboys","DST","DAL",8,45.9,6.95,0.0501,34.1,54.1,-4.55,-9.99,-3.83,214,234,213,26,"13",NA,154,1.14,78,NA
"Panthers","DST","CAR",7,45.9,7.43,0.656,32.3,53,-4.6,-11.8,-4.92,215,239,217,27,"14",NA,187,1,84,NA
"Giants","DST","NYG",11,45.2,4.72,0.072,39.1,49.5,-5.26,-5.04,-8.41,216,215,242,28,"14",NA,150,1.15,34,NA
"Lions","DST","DET",5,45.1,3.85,0.142,39.6,50.7,-5.33,-4.53,-7.15,217,212,232,29,"15",NA,150,1.18,16,NA
"Commanders","DST","WAS",10,45,7.86,0.325,35.2,56.7,-5.47,-8.94,-1.15,218,229,202,30,"15",NA,150,1,88,NA
"Buccaneers","DST","TB",7,44.7,5.35,4.68,35.2,50.8,-5.8,-8.86,-7.05,219,228,229,31,"16",NA,151,1,56,NA
"Willie Snead","WR","BAL",8,117,29.9,1.9,64.7,158,-6,1.35,-8.15,220,189,237,76,"9",33,181,1,72,5
"Brandon McManus","K","DEN",10,119,16.2,0.941,97.3,143,-6.18,-6.72,0.28,221,221,192,16,"3",34,161,1.08,54,5
"Trey Burton","TE","CHI",6,113,35.9,4.14,62.3,154,-6.63,-2.7,-0.552,222,205,199,25,"8",34,136,1.35,39,5
"Trey Burton","TE","IND",6,113,35.9,4.14,62.3,154,-6.63,-2.7,-0.552,222,205,199,25,"8",34,136,1.35,39,5
"Josh Lambo","K","JAC",10,119,9.05,1.59,109,134,-7.12,4.79,-9.37,223,171,243,17,"3",35,150,1,62,4
"Breshad Perriman","WR","TB",7,116,40.6,0.0536,67.4,170,-7.9,4.1,3.28,224,173,171,77,"9",32,151,1,82,4
"Breshad Perriman","WR","NYJ",4,116,40.6,0.0536,67.4,170,-7.9,4.1,3.28,224,173,171,77,"9",32,151,1,82,4
"Nelson Agholor","WR","PHI",10,115,50.6,0.141,38.9,173,-7.96,-24.4,6.58,225,264,163,78,"9",33,158,1,85,4
"Nelson Agholor","WR","LVR",NA,115,50.6,0.141,38.9,173,-7.96,-24.4,6.58,225,264,163,78,"9",33,158,1,85,4
"Tre'Quan Smith","WR","NO",9,115,36.8,0.207,64.7,160,-8.1,1.35,-6.23,226,188,224,79,"9",NA,155,1.17,66,1
"Marquise Goodwin","WR","SF",4,115,43.9,4.38,41.4,166,-8.3,-22,0,227,258,194,80,"9",35,148,1.29,93,6
"Marquise Goodwin","WR","PHI",10,115,43.9,4.38,41.4,166,-8.3,-22,0,227,258,194,80,"9",35,148,1.29,93,6
"Justin Jackson","RB","LAC",12,86.1,38.9,0.244,20.9,135,-8.56,-24.9,3.38,228,265,170,57,"12",31,133,1.88,83,1
"Adam Vinatieri","K","IND",6,117,43.5,0.0257,36,144,-8.71,-68.1,0.654,229,624,190,18,"3",53,143,1.08,79,23
"Adam Vinatieri","K","FA",NA,117,43.5,0.0257,36,144,-8.71,-68.1,0.654,229,624,190,18,"3",53,143,1.08,79,23
"Taylor Bertolet","K","NYJ",4,117,NA,1.43,NA,NA,-8.73,NA,NA,230,NA,NA,19,"3",56,151,NA,46,2
"Taylor Bertolet","K","FA",NA,117,NA,1.43,NA,NA,-8.73,NA,NA,230,NA,NA,19,"3",56,151,NA,46,2
"Tony Pollard","RB","DAL",8,85.9,34.6,7.96,34.5,132,-8.8,-11.2,0.0689,231,238,193,58,"12",29,110,4.96,92,0
"Dustin Hopkins","K","WAS",10,115,9.76,1.91,101,127,-10.2,-2.79,-16,232,206,265,20,"4",35,151,1,44,6
"Raiders","DST","OAK",6,40,5.09,0,34.7,48,-10.5,-9.4,-9.91,233,231,245,32,"16",NA,150,1,47,NA
"Raiders","DST","LVR",NA,40,5.09,0,34.7,48,-10.5,-9.4,-9.91,233,231,245,32,"16",NA,150,1,47,NA
"Mike Gesicki","TE","MIA",5,109,33.1,2.7,58.1,158,-10.8,-6.9,2.82,234,222,173,26,"8",30,181,1,61,1
"Daniel Carlson","K","OAK",6,114,8.36,0.259,103,124,-12.1,-1.49,-18.8,235,200,270,21,"4",31,151,1,36,1
"Daniel Carlson","K","LVR",NA,114,8.36,0.259,103,124,-12.1,-1.49,-18.8,235,200,270,21,"4",31,151,1,36,1
"Robbie Gould","K","SF",4,113,47.9,0.31,12.1,143,-12.3,-91.9,0,236,627,194,22,"4",43,156,1.1,85,14
"Randy Bullock","K","CIN",9,113,10.2,0.575,98.2,127,-12.6,-5.89,-15.6,237,218,261,23,"4",36,151,1,33,7
"Mecole Hardman","WR","KC",12,111,38.4,0.0211,51.3,151,-12.7,-12,-15.1,238,240,259,81,"9",28,144,1.33,89,0
"Quincy Enunwa","WR","NYJ",4,111,37,0.959,49.4,151,-12.7,-13.9,-14.8,239,242,257,82,"9",34,181,1,77,5
"Zane Gonzalez","K","ARI",12,112,21.9,1.03,86.6,152,-13.2,-17.4,9.49,240,249,156,24,"4",31,151,1,51,2
"Tyler Eifert","TE","CIN",9,106,20.8,6.51,65.3,131,-13.5,0.269,-24.1,241,192,281,27,"9",35,153,1.28,26,6
"Tyler Eifert","TE","JAC",10,106,20.8,6.51,65.3,131,-13.5,0.269,-24.1,241,192,281,27,"9",35,153,1.28,26,6
"DaeSean Hamilton","WR","DEN",10,110,43.4,1.29,31.5,151,-13.7,-31.8,-15.6,242,289,260,83,"9",31,172,1.22,76,1
"Jason Sanders","K","MIA",5,111,12.8,3,93.1,130,-14.2,-11,-13.2,243,237,251,25,"4",30,151,1.08,28,1
"Parris Campbell","WR","IND",6,108,35.4,6.28,74.5,172,-15,11.1,5.76,244,163,168,84,"10",28,156,1.91,64,0
"Carlos Hyde","RB","HOU",10,77.9,27.3,0.284,37.7,120,-16.8,-8,-11.5,245,226,249,59,"12",34,139,1.82,16,5
"Carlos Hyde","RB","SEA",11,77.9,27.3,0.284,37.7,120,-16.8,-8,-11.5,245,226,249,59,"12",34,139,1.82,16,5
"Lamar Miller","RB","HOU",10,77.7,82.8,1.72,1.41,180,-17,-44.3,48.6,246,341,96,60,"12",35,101,2.92,98,7
"Lamar Miller","RB","FA",NA,77.7,82.8,1.72,1.41,180,-17,-44.3,48.6,246,341,96,60,"12",35,101,2.92,98,7
"Steven Hauschka","K","BUF",6,108,28.2,2.69,44.1,122,-17.2,-60,-20.8,247,448,273,26,"4",NA,150,1,72,NA
"Mike Davis","RB","CHI",6,75.9,56.9,3.33,4.84,166,-18.8,-40.9,34,248,322,114,61,"12",33,150,1.27,89,4
"Mike Davis","RB","CAR",7,75.9,56.9,3.33,4.84,166,-18.8,-40.9,34,248,322,114,61,"12",33,150,1.27,89,4
"Younghoe Koo","K","FA",NA,106,49.5,6.13,37.3,141,-19.9,-66.8,-1.69,249,623,205,27,"5",31,NA,NA,92,2
"Younghoe Koo","K","ATL",9,106,49.5,6.13,37.3,141,-19.9,-66.8,-1.69,249,623,205,27,"5",31,NA,NA,92,2
"Hayden Hurst","TE","BAL",8,99.8,46.3,3.07,46.5,166,-20,-18.5,10.6,250,252,152,28,"9",32,151,NA,79,1
"Hayden Hurst","TE","ATL",9,99.8,46.3,3.07,46.5,166,-20,-18.5,10.6,250,252,152,28,"9",32,151,NA,79,1
"Zay Jones","WR","BUF",6,102,42.9,2.95,26.7,156,-21.2,-36.7,-10.1,251,306,247,85,"10",31,166,1,87,2
"Zay Jones","WR","LVR",NA,102,42.9,2.95,26.7,156,-21.2,-36.7,-10.1,251,306,247,85,"10",31,166,1,87,2
"Chase Edmonds","RB","ARI",12,72.6,20.3,0.232,47.1,111,-22.1,1.41,-20.9,252,187,274,62,"12",30,167,1,49,1
"Frank Gore","RB","BUF",6,72.4,17,1.37,45.4,92.1,-22.3,-0.289,-39.5,253,195,301,63,"12",43,162,1.46,52,14
"Frank Gore","RB","NYJ",4,72.4,17,1.37,45.4,92.1,-22.3,-0.289,-39.5,253,195,301,63,"12",43,162,1.46,52,14
"Tyler Higbee","TE","LAR",9,96.7,52.9,0.998,47.8,168,-23,-17.2,13.4,254,248,147,29,"9",33,151,NA,85,3
"Alexander Mattison","RB","MIN",12,71,31.6,1.48,11.4,106,-23.7,-34.3,-25.5,255,299,284,64,"13",NA,135,1.67,76,0
"Blake Jarwin","TE","DAL",8,95.7,39.8,1.82,34.2,147,-24,-30.8,-7.72,256,283,234,30,"9",32,151,1,94,2
"Chris Conley","WR","JAC",10,99.2,20.3,1.48,76.5,129,-24.2,13.2,-37,257,157,298,86,"10",33,151,5,55,4
"Boston Scott","RB","FA",NA,69.5,50.6,2.38,2.43,128,-25.2,-43.3,-3.89,258,333,214,65,"13",31,151,NA,95,1
"Boston Scott","RB","PHI",10,69.5,50.6,2.38,2.43,128,-25.2,-43.3,-3.89,258,333,214,65,"13",31,151,NA,95,1
"N'Keal Harry","WR","NE",10,97.8,47.7,2.17,28.2,150,-25.7,-35.1,-16.2,259,302,266,87,"10",56,145,1.33,96,0
"Will Dissly","TE","SEA",11,93.9,24.1,0.425,61.6,118,-25.9,-3.45,-37.4,260,208,300,31,"9",NA,151,1,76,1
"Ryan Succop","K","TEN",11,99.6,46.2,7.47,33,127,-26.1,-71.1,-15.9,261,625,263,28,"5",39,178,1,74,10
"Ryan Succop","K","FA",NA,99.6,46.2,7.47,33,127,-26.1,-71.1,-15.9,261,625,263,28,"5",39,178,1,74,10
"Ian Thomas","TE","CAR",7,93.5,35.4,0.612,45.6,141,-26.3,-19.4,-13.9,262,255,253,32,"9",30,151,1,68,1
"Jason Witten","TE","DAL",8,92.9,36.7,7.42,30.6,133,-26.9,-34.4,-21.7,263,300,276,33,"10",44,152,1.48,88,16
"Jason Witten","TE","LVR",NA,92.9,36.7,7.42,30.6,133,-26.9,-34.4,-21.7,263,300,276,33,"10",44,152,1.48,88,16
"Rex Burkhead","RB","NE",10,67.1,27.9,1.57,11.4,90.1,-27.6,-34.3,-41.5,264,298,311,66,"13",36,156,1.1,65,6
"Trey Quinn","WR","WAS",10,95.6,34,0.326,41.3,124,-27.8,-22,-42.4,265,259,312,88,"10",30,189,NA,83,1
"John Ross","WR","CIN",9,95.3,33.4,0.126,58,147,-28.2,-5.28,-19.5,266,216,271,89,"10",NA,151,1,80,2
"Robert Foster","WR","BUF",6,95.1,45.6,4.71,20.9,144,-28.3,-42.4,-21.9,267,327,278,90,"10",NA,182,1.12,97,1
"Jerick McKinnon","RB","SF",4,65.6,48.3,0.0388,2.45,118,-29.1,-43.3,-13.4,268,332,252,67,"13",34,146,1.17,88,5
"Justice Hill","RB","BAL",8,65.5,41.2,1.56,19.4,141,-29.2,-26.3,9.72,269,269,155,68,"13",28,133,1.62,86,0
"Gus Edwards","RB","BAL",8,64,23.5,0.187,23.1,92,-30.7,-22.6,-39.6,270,260,302,69,"13",31,175,1,56,1
"Damien Harris","RB","NE",10,63.8,25.1,0.477,30,97.1,-30.9,-15.7,-34.5,271,245,294,70,"13",56,137,1.32,70,0
NA,"K",NA,NA,92.1,43.7,2.05,7.97,136,-33.5,-96.1,-6.73,277,628,225,29,"5",NA,NA,NA,90,NA
"Jonnu Smith","TE","TEN",11,85.5,45.5,1.07,27.7,145,-34.3,-37.3,-10.4,279,310,248,34,"10",30,151,1,86,2
"Gerald Everett","TE","LAR",9,84.4,13.3,0.184,68,103,-35.4,3.01,-51.9,280,179,326,35,"10",32,151,1,15,2
"C.J. Uzomah","TE","CIN",9,84.2,31.2,3.76,38.2,128,-35.6,-26.8,-26.6,283,270,285,36,"10",33,151,1,70,4
"Matt Gay","K","TB",7,90,45.7,1.7,7.05,128,-35.6,-97,-14.5,282,630,256,30,"6",32,151,1,97,0
"Eddy Pineiro","K","CHI",6,88.3,41.6,0.336,7.25,119,-37.3,-96.8,-24.2,287,629,282,31,"6",30,151,1,87,1
"Austin Seibert","K","CLE",7,88,50.6,4.37,5.09,126,-37.6,-99,-17.4,288,631,268,32,"6",NA,151,1,99,0
"Eli Manning","QB","NYG",11,252,19.2,19.2,227,280,-38.3,0,-80.7,291,194,389,24,"10",45,150,1.57,7,15
"Eli Manning","QB","FA",NA,252,19.2,19.2,227,280,-38.3,0,-80.7,291,194,389,24,"10",45,150,1.57,7,15
"Vernon Davis","TE","WAS",10,80.4,10.6,1.88,65,91.3,-39.3,0,-63.7,294,194,350,37,"10",42,151,1,50,13
"Vernon Davis","TE","FA",NA,80.4,10.6,1.88,65,91.3,-39.3,0,-63.7,294,194,350,37,"10",42,151,1,50,13
"Cameron Brate","TE","TB",7,78.6,23.1,1.5,43.2,111,-41.2,-21.8,-43.8,298,257,314,38,"10",35,151,1,33,5
"Irv Smith Jr.","TE","MIN",12,77.1,45.7,1.07,18.5,134,-42.7,-46.6,-21.2,301,415,275,39,"10",56,193,1,83,0
"Benjamin Watson","TE","NE",10,76,11.5,0.257,60.1,91.1,-43.8,-4.91,-63.9,303,214,351,40,"10",45,150,1.13,55,15
"Benjamin Watson","TE","FA",NA,76,11.5,0.257,60.1,91.1,-43.8,-4.91,-63.9,303,214,351,40,"10",45,150,1.13,55,15
"Geoff Swaim","TE","JAC",10,75.7,11.7,1.81,65.3,91,-44,0.282,-64,304,191,353,41,"10",NA,151,NA,45,NA
"Geoff Swaim","TE","FA",NA,75.7,11.7,1.81,65.3,91,-44,0.282,-64,304,191,353,41,"10",NA,151,NA,45,NA
"Taysom Hill","TE","NO",9,73.9,NA,6.09,NA,NA,-45.9,NA,NA,308,NA,NA,42,"11",35,151,NA,12,2
"Charles Clay","TE","ARI",12,67.8,18.2,3.89,47.4,89.4,-51.9,-17.6,-65.5,321,251,355,43,"11",37,151,1,58,8
"Charles Clay","TE","FA",NA,67.8,18.2,3.89,47.4,89.4,-51.9,-17.6,-65.5,321,251,355,43,"11",37,151,1,58,8
"Jesse James","TE","DET",5,64,24.4,0.933,37.3,104,-55.8,-27.7,-50.8,330,276,324,44,"11",32,151,1,74,4
"Dawson Knox","TE","BUF",6,63,35.7,0.894,25.1,115,-56.8,-39.9,-40.4,332,317,306,45,"11",29,151,NA,95,0
"Jameis Winston","QB","TB",7,233,178,8.7,4.13,379,-57.5,-222,19,333,648,140,25,"10",32,121,3.11,93,4
"Jameis Winston","QB","NO",9,233,178,8.7,4.13,379,-57.5,-222,19,333,648,140,25,"10",32,121,3.11,93,4
"Jordan Akins","TE","HOU",10,62.1,21.8,1.65,27.3,83.7,-57.7,-37.7,-71.3,335,311,363,46,"11",34,151,NA,73,1
"Matt LaCosse","TE","NE",10,60.5,23.6,0.269,27,96.7,-59.3,-38.1,-58.3,339,312,342,47,"11",NA,151,1,82,NA
"Jace Sternberger","TE","GB",11,60.2,38.9,0.145,18.5,119,-59.6,-46.6,-36.1,340,414,296,48,"11",NA,151,NA,97,0
"Jeff Heuerman","TE","DEN",10,60.1,31.9,1.46,28.9,102,-59.7,-36.2,-52.7,341,304,329,49,"11",33,151,NA,62,4
"Garrett Celek","TE","SF",4,58.6,1.01e-14,0.676,58.6,58.3,-61.2,-6.43,-96.7,343,220,420,50,"11",38,151,NA,42,7
"Garrett Celek","TE","FA",NA,58.6,1.01e-14,0.676,58.6,58.3,-61.2,-6.43,-96.7,343,220,420,50,"11",38,151,NA,42,7
"Nick Foles","QB","JAC",10,225,86.9,8.3,71.1,315,-66.2,-155,-45.3,359,642,316,26,"11",37,155,2.25,31,7
"Nick Foles","QB","CHI",6,225,86.9,8.3,71.1,315,-66.2,-155,-45.3,359,642,316,26,"11",37,155,2.25,31,7
"Andy Dalton","QB","CIN",9,216,143,11.6,5.07,331,-74.5,-221,-29.2,388,646,289,27,"12",38,170,1.68,67,8
"Andy Dalton","QB","DAL",8,216,143,11.6,5.07,331,-74.5,-221,-29.2,388,646,289,27,"12",38,170,1.68,67,8
"Ryan Fitzpatrick","QB","MIA",5,205,104,4.34,54.6,348,-86.1,-172,-11.9,441,643,250,28,"12",43,151,1.5,76,14
"Marcus Mariota","QB","TEN",11,200,122,21.6,7.07,306,-90.5,-219,-54.8,468,645,333,29,"13",32,181,1.91,60,4
"Marcus Mariota","QB","LVR",NA,200,122,21.6,7.07,306,-90.5,-219,-54.8,468,645,333,29,"13",32,181,1.91,60,4
"Dwayne Haskins","QB","WAS",10,179,94.4,2.25,13,261,-112,-214,-99.3,569,644,429,30,"13",56,150,1.42,79,0
"Andrew Luck","QB","IND",6,176,276,1.08,3.78,382,-114,-223,21.3,585,651,136,31,"14",36,67.1,11.5,98,7
"Andrew Luck","QB","FA",NA,176,276,1.08,3.78,382,-114,-223,21.3,585,651,136,31,"14",36,67.1,11.5,98,7
"Jacoby Brissett","QB","IND",6,175,147,7.11,2.83,312,-115,-224,-48.4,594,653,322,32,"14",33,170,2.37,83,3
